hen_lay,region_shortname,province_name,district_name,ward_name,deliver_warehouse_id,warehouse_name,nhom_kh,nhom_kl,so_don
2026-07-29,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Tân Thuận,2106700000.00%,(BTH) Tân Hải,SME,20-30kg,2
2026-07-29,NTB,Đắk Nông,Huyện Cư Jút,Xã Nam Dong,2067300000.00%,(DNO) Cư Jút,SME,20-30kg,1
2026-07-29,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Tân Thuận,2106700000.00%,(BTH) Tân Hải,Shopee-Bulky,20-30kg,2
2026-07-29,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Phương Sài,2270400000.00%,(KHO) Nam Nha Trang 2,SME,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Bảo Lâm,Xã Lộc An,2168800000.00%,(LDO) 1 Bảo Lộc,Shopee-Bulky,20-30kg,4
2026-07-29,NTB,Lâm Đồng,Huyện Đạ Huoai,Xã Đạ Kho,2066300000.00%,(LDO) Đạ Tẻh,Shopee-Bulky,20-30kg,2
2026-07-29,NTB,Lâm Đồng,Huyện Đạ Huoai,Thị trấn Đạ Tẻh,2066300000.00%,(LDO) Đạ Tẻh,SME,20-30kg,1
2026-07-29,NTB,Đắk Nông,Huyện Cư Jút,Xã Tâm Thắng,2067300000.00%,(DNO) Cư Jút,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Bình Thuận,Huyện Đức Linh,Xã Đông Hà,2145600000.00%,(BTH) Đức Linh,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Bình Thuận,Huyện Đức Linh,Thị trấn Võ Xu,2145600000.00%,(BTH) Đức Linh,Shopee-Bulky,20-30kg,2
2026-07-29,NTB,Lâm Đồng,Thành phố Bảo Lộc,Phường Lộc Phát,2168800000.00%,(LDO) 1 Bảo Lộc,Shopee-Bulky,20-30kg,9
2026-07-29,NTB,Khánh Hòa,Huyện Diên Khánh,Xã Diên Điền,2014300000.00%,(KHO) Diên Khánh 2,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đơn Dương,Thị trấn Thạnh Mỹ,2137700000.00%,(LDO) Đơn Dương,SME,20-30kg,1
2026-07-29,NTB,Ninh Thuận,Huyện Thuận Bắc,Xã Bắc Sơn,2286100000.00%,(NTH) Phan Rang,SME,20-30kg,1
2026-07-29,NTB,Đắk Nông,Huyện Tuy Đức,Xã Đắk R'Tíh,2059000000.00%,(DNO) Tuy Đức,Shopee-Bulky,20-30kg,3
2026-07-29,NTB,Khánh Hòa,Huyện Cam Lâm,Xã Cam Hải Tây,2058800000.00%,(KHO) Cam Lâm 2,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đạ Huoai,Xã Ma Đa Guôi,189600.00%,(LDO) Đạ Huoai,SME,20-30kg,2
2026-07-29,NTB,Khánh Hòa,Huyện Khánh Vĩnh,Xã Khánh Thượng,2055800000.00%,(KHO) Khánh Vĩnh,Khác,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đạ Huoai,Xã Hà Lâm,189600.00%,(LDO) Đạ Huoai,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đạ Huoai,Thị trấn Ma Đa Guôi,189600.00%,(LDO) Đạ Huoai,Khác,20-30kg,1
2026-07-29,NTB,Khánh Hòa,Huyện Cam Lâm,Xã Cam Hải Đông,2058800000.00%,(KHO) Cam Lâm 2,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đơn Dương,Thị trấn Thạnh Mỹ,2137700000.00%,(LDO) Đơn Dương,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Đắk Nông,Huyện Tuy Đức,Xã Đắk Búk So,2059000000.00%,(DNO) Tuy Đức,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Ninh Thuận,Huyện Thuận Bắc,Xã Bắc Phong,2286100000.00%,(NTH) Phan Rang,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Minh,2106500000.00%,(BTH) Hàm Thuận Nam,SME,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đạ Huoai,Thị trấn Ma Đa Guôi,189600.00%,(LDO) Đạ Huoai,SME,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đơn Dương,Xã Ka Đơn,2137700000.00%,(LDO) Đơn Dương,SME,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Bảo Lâm,Xã Lộc Thành,2301500000.00%,(LDO) Bảo Lâm 3,Shopee-Bulky,20-30kg,2
2026-07-29,NTB,Lâm Đồng,Huyện Đơn Dương,Xã Lạc Xuân,2137700000.00%,(LDO) Đơn Dương,SME,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đạ Huoai,Thị trấn Đạ M'ri,189600.00%,(LDO) Đạ Huoai,SME,20-30kg,3
2026-07-29,NTB,Lâm Đồng,Huyện Đạ Huoai,Xã Bà Gia,189600.00%,(LDO) Đạ Huoai,SME,20-30kg,1
2026-07-29,NTB,Đắk Nông,Huyện Tuy Đức,Xã Đắk R'Tíh,2059000000.00%,(DNO) Tuy Đức,SME,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Bảo Lâm,Xã Lộc Thành,2301500000.00%,(LDO) Bảo Lâm 3,SME,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đơn Dương,Xã Ka Đơn,2137700000.00%,(LDO) Đơn Dương,Shopee-Bulky,20-30kg,2
2026-07-29,NTB,Lâm Đồng,Huyện Đơn Dương,Xã Ka Đô,2137700000.00%,(LDO) Đơn Dương,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Ninh Thuận,Huyện Thuận Bắc,Xã Công Hải,2286100000.00%,(NTH) Phan Rang,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Đắk Nông,Huyện Tuy Đức,Xã Đắk Búk So,2059000000.00%,(DNO) Tuy Đức,SME,20-30kg,1
2026-07-29,NTB,Khánh Hòa,Huyện Cam Lâm,Xã Cam Hải Tây,2058800000.00%,(KHO) Cam Lâm 2,SME,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đơn Dương,Xã Tu Tra,2137700000.00%,(LDO) Đơn Dương,Shopee-Bulky,20-30kg,3
2026-07-29,NTB,Khánh Hòa,Huyện Cam Lâm,Xã Cam An Bắc,2058800000.00%,(KHO) Cam Lâm 2,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đạ Huoai,Xã Hà Lâm,189600.00%,(LDO) Đạ Huoai,SME,20-30kg,1
2026-07-29,NTB,Khánh Hòa,Huyện Khánh Vĩnh,Xã Khánh Bình,2055800000.00%,(KHO) Khánh Vĩnh,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Thị trấn Thuận Nam,2106500000.00%,(BTH) Hàm Thuận Nam,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đơn Dương,Thị trấn Thạnh Mỹ,2137700000.00%,(LDO) Đơn Dương,Khác,20-30kg,2
2026-07-29,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Minh,2106500000.00%,(BTH) Hàm Thuận Nam,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đơn Dương,Xã Đạ Ròn,2137700000.00%,(LDO) Đơn Dương,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đơn Dương,Xã Quảng Lập,2137700000.00%,(LDO) Đơn Dương,TTS-nhỏ,20-30kg,1
2026-07-29,NTB,Bình Thuận,Huyện Đức Linh,Xã Sùng Nhơn,2145600000.00%,(BTH) Đức Linh,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Đắk Nông,Huyện Cư Jút,Thị trấn Ea T'Ling,2067300000.00%,(DNO) Cư Jút,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đạ Huoai,Thị trấn Phước Cát,2066900000.00%,(LDO) Cát Tiên,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Đắk Nông,Huyện Đắk R lấp,Xã Quảng Tín,2239400000.00%,(DNO) Quảng Tín,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đạ Huoai,Xã Đức Phổ,2066900000.00%,(LDO) Cát Tiên,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Đắk Nông,Huyện Đắk R lấp,Xã Đắk Ru,2239400000.00%,(DNO) Quảng Tín,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Khánh Hòa,Huyện Diên Khánh,Xã Diên Hòa,2279300000.00%,(KHO) Diên Thọ,Shopee-Bulky,20-30kg,2
2026-07-29,NTB,Khánh Hòa,Thành phố Nha Trang,Xã Vĩnh Lương,239900.00%,(KHO) Bắc Nha Trang,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Phước Long,2274600000.00%,(KHO) Nam Nha Trang 1,Shopee-Bulky,20-30kg,11
2026-07-29,NTB,Ninh Thuận,Huyện Thuận Nam,Xã Phước Dinh,2049900000.00%,(NTH) Phước Dinh,SME,20-30kg,1
2026-07-29,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Vĩnh Hòa,239900.00%,(KHO) Bắc Nha Trang,SME,20-30kg,1
2026-07-29,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Khánh,2172200000.00%,(KHO) Tu Bông,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Vĩnh Hải,239900.00%,(KHO) Bắc Nha Trang,Shopee-Bulky,20-30kg,7
2026-07-29,NTB,Khánh Hòa,Thành phố Nha Trang,Xã Vĩnh Thái,2236300000.00%,(KHO) Nam Nha Trang 3,Shopee-Bulky,20-30kg,5
2026-07-29,NTB,Khánh Hòa,Thành phố Nha Trang,Xã Vĩnh Phương,239900.00%,(KHO) Bắc Nha Trang,SME,20-30kg,1
2026-07-29,NTB,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh An,2156900000.00%,(KHO) Đông Ninh Hòa,SME,20-30kg,1
2026-07-29,NTB,Ninh Thuận,Huyện Ninh Phước,Xã Phước Hải,2049900000.00%,(NTH) Phước Dinh,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Phước Long,2274600000.00%,(KHO) Nam Nha Trang 1,SME,20-30kg,4
2026-07-29,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Hàm Tiến,2014400000.00%,(BTH) Mũi Né,SME,20-30kg,1
2026-07-29,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Đức Long,2129000000.00%,(BTH) Tuyên Quang,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Di Linh,Xã Liên Đầm,2275900000.00%,(LDO) Hòa Ninh,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 8,2153700000.00%,(LDO) Lâm Viên - Đà Lạt 2,Shopee-Bulky,20-30kg,10
2026-07-29,NTB,Lâm Đồng,Huyện Đạ Huoai,Xã Đạ Pal,2066300000.00%,(LDO) Đạ Tẻh,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Khánh Hòa,Huyện Diên Khánh,Xã Diên Thạnh,2279300000.00%,(KHO) Diên Thọ,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Thành phố Bảo Lộc,Xã Lộc Nga,2168800000.00%,(LDO) 1 Bảo Lộc,Shopee-Bulky,20-30kg,2
2026-07-29,NTB,Đắk Nông,Huyện Cư Jút,Xã Đắk DRông,2067300000.00%,(DNO) Cư Jút,SME,20-30kg,1
2026-07-29,NTB,Khánh Hòa,Huyện Khánh Sơn,Xã Sơn Bình,2078400000.00%,(KHO) Khánh Sơn,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Lâm Hà,Xã Hoài Đức,2242500000.00%,(LDO) Tân Hà Lâm Hà,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Phú Trinh,2139600000.00%,(BTH) Hàm Thắng,Shopee-Bulky,20-30kg,5
2026-07-29,NTB,Lâm Đồng,Thành phố Bảo Lộc,Xã Lộc Thanh,2168800000.00%,(LDO) 1 Bảo Lộc,Shopee-Bulky,20-30kg,2
2026-07-29,NTB,Khánh Hòa,Huyện Vạn Ninh,Thị trấn Vạn Giã,2104600000.00%,(KHO) Vạn Ninh,Shopee-Bulky,20-30kg,2
2026-07-29,NTB,Lâm Đồng,Huyện Di Linh,Xã Gung Ré,2094200000.00%,(LDO) Di Linh,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Giang,2054300000.00%,(KHO) Ninh Hòa 2,SME,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Di Linh,Xã Gia Hiệp,2094200000.00%,(LDO) Di Linh,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 9,2231200000.00%,(LDO) Lâm Viên - Đà Lạt 1,SME,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 9,2231200000.00%,(LDO) Lâm Viên - Đà Lạt 1,Shopee-Bulky,20-30kg,8
2026-07-29,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 3,2112600000.00%,(LDO) Xuân Hương - Đà Lạt,Shopee-Bulky,20-30kg,7
2026-07-29,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 4,2112600000.00%,(LDO) Xuân Hương - Đà Lạt,Khác,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Di Linh,Thị trấn Di Linh,2094200000.00%,(LDO) Di Linh,SME,20-30kg,2
2026-07-29,NTB,Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Giang,2054300000.00%,(KHO) Ninh Hòa 2,TTS-nhỏ,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 4,2112600000.00%,(LDO) Xuân Hương - Đà Lạt,Shopee-Bulky,20-30kg,5
2026-07-29,NTB,Lâm Đồng,Huyện Di Linh,Xã Tân Lâm,2094200000.00%,(LDO) Di Linh,Shopee-Bulky,20-30kg,2
2026-07-29,NTB,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Bình,2054300000.00%,(KHO) Ninh Hòa 2,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 3,2112600000.00%,(LDO) Xuân Hương - Đà Lạt,SME,20-30kg,2
2026-07-29,NTB,Lâm Đồng,Huyện Di Linh,Xã Đinh Lạc,2094200000.00%,(LDO) Di Linh,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Lương,2104600000.00%,(KHO) Vạn Ninh,Shopee-Bulky,20-30kg,2
2026-07-29,NTB,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Ích,2054300000.00%,(KHO) Ninh Hòa 2,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 12,2231200000.00%,(LDO) Lâm Viên - Đà Lạt 1,SME,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 10,2231200000.00%,(LDO) Lâm Viên - Đà Lạt 1,Shopee-Bulky,20-30kg,4
2026-07-29,NTB,Lâm Đồng,Huyện Di Linh,Xã Đinh Lạc,2094200000.00%,(LDO) Di Linh,SME,20-30kg,1
2026-07-29,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Phú,2104600000.00%,(KHO) Vạn Ninh,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Quang,2054300000.00%,(KHO) Ninh Hòa 2,SME,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Di Linh,Thị trấn Di Linh,2094200000.00%,(LDO) Di Linh,Shopee-Bulky,20-30kg,10
2026-07-29,NTB,Lâm Đồng,Huyện Di Linh,Xã Gung Ré,2094200000.00%,(LDO) Di Linh,SME,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Di Linh,Xã Gung Ré,2094200000.00%,(LDO) Di Linh,Khác,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đơn Dương,Xã Lạc Xuân,2137700000.00%,(LDO) Đơn Dương,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đơn Dương,Thị trấn D'Ran,2137700000.00%,(LDO) Đơn Dương,Shopee-Bulky,20-30kg,2
2026-07-29,NTB,Lâm Đồng,Huyện Đạ Huoai,Xã Ma Đa Guôi,189600.00%,(LDO) Đạ Huoai,Khác,20-30kg,1
2026-07-29,NTB,Đắk Nông,Huyện Tuy Đức,Xã Quảng Tâm,2059000000.00%,(DNO) Tuy Đức,Shopee-Bulky,20-30kg,5
2026-07-29,NTB,Lâm Đồng,Huyện Đơn Dương,Thị trấn Thạnh Mỹ,2137700000.00%,(LDO) Đơn Dương,TTS-nhỏ,20-30kg,1
2026-07-29,NTB,Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Diêm,2156900000.00%,(KHO) Đông Ninh Hòa,Shopee-Bulky,20-30kg,3
2026-07-29,NTB,Đắk Nông,Thành phố Gia Nghĩa,Phường Nghĩa Đức,2115000000.00%,(DNO) Quảng Sơn,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Bình Thuận,Huyện Hàm Thuận Bắc,Thị trấn Phú Long,2140300000.00%,(BTH) Hàm Liêm,Shopee-Bulky,20-30kg,2
2026-07-29,NTB,Đắk Nông,Huyện Đắk Glong,Xã Đắk Ha,2115000000.00%,(DNO) Quảng Sơn,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Hiệp,2054300000.00%,(KHO) Ninh Hòa 2,Shopee-Bulky,20-30kg,1
2026-07-29,NTB,Bình Thuận,Huyện Bắc Bình,Thị trấn Lương Sơn,2293400000.00%,(BTH) Lương Sơn,Shopee-Bulky,10-20kg,3
2026-07-29,NTB,Lâm Đồng,Huyện Lâm Hà,Xã Tân Văn,2129400000.00%,(LDO) Đinh Văn Lâm Hà,SME,10-20kg,4
2026-07-29,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Phước Long,2274600000.00%,(KHO) Nam Nha Trang 1,Shopee-Bulky,10-20kg,28
2026-07-29,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Hàm Tiến,2014400000.00%,(BTH) Mũi Né,Shopee-Bulky,10-20kg,14
2026-07-29,NTB,Ninh Thuận,Huyện Thuận Nam,Xã Phước Diêm,2235700000.00%,(NTH) Thuận Nam,SME,10-20kg,1
2026-07-29,NTB,Bình Thuận,Huyện Đức Linh,Xã Tân Hà,2145600000.00%,(BTH) Đức Linh,Shopee-Bulky,10-20kg,1
2026-07-29,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Mỹ,2129000000.00%,(BTH) Tuyên Quang,SME,10-20kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Bảo Lâm,Xã Lộc An,2168800000.00%,(LDO) 1 Bảo Lộc,TTS-nhỏ,10-20kg,2
2026-07-29,NTB,Ninh Thuận,Huyện Ninh Hải,Xã Hộ Hải,2064800000.00%,(NTH) Ninh Chử,Shopee-Bulky,10-20kg,1
2026-07-29,NTB,Ninh Thuận,Huyện Ninh Hải,Xã Xuân Hải,2064800000.00%,(NTH) Ninh Chử,SME,10-20kg,2
2026-07-29,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Đại Lãnh,2172200000.00%,(KHO) Tu Bông,Shopee-Bulky,10-20kg,2
2026-07-29,NTB,Khánh Hòa,Huyện Diên Khánh,Xã Diên Toàn,2014300000.00%,(KHO) Diên Khánh 2,SME,10-20kg,4
2026-07-29,NTB,Lâm Đồng,Huyện Bảo Lâm,Xã Lộc Bảo,2066300000.00%,(LDO) Đạ Tẻh,TTS-nhỏ,10-20kg,1
2026-07-29,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Tân Thuận,2106700000.00%,(BTH) Tân Hải,Shopee-Bulky,10-20kg,5
2026-07-29,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Thạnh,2172200000.00%,(KHO) Tu Bông,Shopee-Bulky,10-20kg,4
2026-07-29,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Vĩnh Trường,2274600000.00%,(KHO) Nam Nha Trang 1,SME,10-20kg,1
2026-07-29,NTB,Ninh Thuận,Huyện Ninh Phước,Xã An Hải,2049900000.00%,(NTH) Phước Dinh,Shopee-Bulky,10-20kg,9
2026-07-29,NTB,Bình Thuận,Huyện Tánh Linh,Xã Đức Thuận,235700.00%,(BTH) Đồng Kho,Shopee-Bulky,10-20kg,3
2026-07-29,NTB,Lâm Đồng,Huyện Lạc Dương,Thị trấn Lạc Dương,2205100000.00%,(LDO) Lang Biang - Đà Lạt 1,Shopee-Bulky,10-20kg,6
2026-07-29,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 11,2211600000.00%,(LDO) Xuân Trường - Đà Lạt,TTS-nhỏ,10-20kg,1
2026-07-29,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Hàm Tiến,2014400000.00%,(BTH) Mũi Né,SME,10-20kg,6
2026-07-29,NTB,Khánh Hòa,Huyện Cam Lâm,Xã Cam Hòa,2133100000.00%,(KHO) Cam Lâm 1,SME,10-20kg,3
2026-07-29,NTB,Ninh Thuận,Huyện Ninh Hải,Xã Tân Hải,2064800000.00%,(NTH) Ninh Chử,Shopee-Bulky,10-20kg,5
2026-07-29,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Lộc Thọ,2049500000.00%,(KHO) Nha Trang,Khác,10-20kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đam Rông,Xã Liêng Srônh,2067000000.00%,(LDO) Đam Rông 3,Shopee-Bulky,10-20kg,2
2026-07-29,NTB,Lâm Đồng,Huyện Lạc Dương,Xã Lát,2205100000.00%,(LDO) Lang Biang - Đà Lạt 1,TTS-nhỏ,10-20kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đạ Huoai,Xã Tiên Hoàng,2066900000.00%,(LDO) Cát Tiên,Shopee-Bulky,10-20kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đức Trọng,Xã Liên Hiệp,2225500000.00%,(LDO) Hiệp Thạnh,Shopee-Bulky,10-20kg,14
2026-07-29,NTB,Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Thủy,2156900000.00%,(KHO) Đông Ninh Hòa,Shopee-Bulky,10-20kg,8
2026-07-29,NTB,Bình Thuận,Thị xã La Gi,Phường Tân Thiện,2159400000.00%,(BTH) Phước Hội,Shopee-nhỏ,10-20kg,1
2026-07-29,NTB,Lâm Đồng,Thành phố Bảo Lộc,Xã Đạm Bri,2146800000.00%,(LDO) 3 Bảo Lộc,Shopee-Bulky,10-20kg,5
2026-07-29,NTB,Bình Thuận,Thị xã La Gi,Phường Phước Hội,2159400000.00%,(BTH) Phước Hội,Shopee-Bulky,10-20kg,3
2026-07-29,NTB,Đắk Nông,Huyện Tuy Đức,Xã Đắk Ngo,2239400000.00%,(DNO) Quảng Tín,SME,10-20kg,5
2026-07-29,NTB,Lâm Đồng,Huyện Đam Rông,Xã Phi Liêng,2067000000.00%,(LDO) Đam Rông 3,TTS-nhỏ,10-20kg,4
2026-07-29,NTB,Đắk Nông,Thành phố Gia Nghĩa,Phường Nghĩa Trung,2204800000.00%,(DNO) Đông Gia Nghĩa,Shopee-Bulky,10-20kg,4
2026-07-29,NTB,Đắk Nông,Huyện Đắk Glong,Xã Quảng Khê,2136400000.00%,(DNO) Quảng Khê,Shopee-Bulky,10-20kg,3
2026-07-29,NTB,Bình Thuận,Huyện Tánh Linh,Thị trấn Lạc Tánh,235700.00%,(BTH) Đồng Kho,SME,10-20kg,6
2026-07-29,NTB,Đắk Nông,Thành phố Gia Nghĩa,Xã Đắk Nia,2204800000.00%,(DNO) Đông Gia Nghĩa,Shopee-Bulky,10-20kg,4
2026-07-29,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Vạn Thạnh,2049500000.00%,(KHO) Nha Trang,SME,10-20kg,22
2026-07-29,NTB,Lâm Đồng,Huyện Đức Trọng,Xã Hiệp Thạnh,2225500000.00%,(LDO) Hiệp Thạnh,Shopee-Bulky,10-20kg,5
2026-07-29,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Vạn Thạnh,2049500000.00%,(KHO) Nha Trang,Shopee-Bulky,10-20kg,10
2026-07-29,NTB,Bình Thuận,Huyện Tánh Linh,Xã Huy Khiêm,235700.00%,(BTH) Đồng Kho,Shopee-Bulky,10-20kg,1
2026-07-29,NTB,Đắk Nông,Huyện Đắk Glong,Xã Quảng Hoà,2067000000.00%,(LDO) Đam Rông 3,SME,10-20kg,3
2026-07-29,NTB,Lâm Đồng,Huyện Đam Rông,Xã Đạ Rsal,2067000000.00%,(LDO) Đam Rông 3,Shopee-Bulky,10-20kg,4
2026-07-29,NTB,Lâm Đồng,Thành phố Bảo Lộc,Xã Đại Lào,2146800000.00%,(LDO) 3 Bảo Lộc,TTS-nhỏ,10-20kg,1
2026-07-29,NTB,Đắk Nông,Thành phố Gia Nghĩa,Phường Nghĩa Trung,2204800000.00%,(DNO) Đông Gia Nghĩa,TTS-nhỏ,10-20kg,1
2026-07-29,NTB,Bình Thuận,Huyện Hàm Tân,Xã Sơn Mỹ,2159400000.00%,(BTH) Phước Hội,Shopee-Bulky,10-20kg,3
2026-07-29,NTB,Khánh Hòa,Huyện Cam Lâm,Xã Cam Tân,2133100000.00%,(KHO) Cam Lâm 1,SME,10-20kg,1
2026-07-29,NTB,Đắk Nông,Huyện Đắk Glong,Xã Quảng Khê,2136400000.00%,(DNO) Quảng Khê,TTS-nhỏ,10-20kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Lạc Dương,Xã Đạ Nhim,2205100000.00%,(LDO) Lang Biang - Đà Lạt 1,TTS-nhỏ,10-20kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đức Trọng,Thị trấn Liên Nghĩa,2151600000.00%,(LDO) Đức Trọng 2,SME,10-20kg,16
2026-07-29,NTB,Lâm Đồng,Thành phố Bảo Lộc,Phường Lộc Tiến,2146800000.00%,(LDO) 3 Bảo Lộc,Khác,10-20kg,1
2026-07-29,NTB,Lâm Đồng,Huyện Đức Trọng,Xã Hiệp Thạnh,2225500000.00%,(LDO) Hiệp Thạnh,SME,10-20kg,7
2026-07-29,NTB,Lâm Đồng,Thành phố Bảo Lộc,Phường 2,2146800000.00%,(LDO) 3 Bảo Lộc,SME,10-20kg,2
2026-07-29,NTB,Đắk Nông,Thành phố Gia Nghĩa,Phường Nghĩa Trung,2204800000.00%,(DNO) Đông Gia Nghĩa,SME,10-20kg,4
2026-07-29,NTB,Lâm Đồng,Huyện Đức Trọng,Xã Hiệp An,2225500000.00%,(LDO) Hiệp Thạnh,Shopee-Bulky,10-20kg,10
2026-07-29,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Lạc Đạo,2159400000.00%,(BTH) Phước Hội,Shopee-Bulky,10-20kg,1
