Cấp Quản Lý,Chi tiết,Loại Hàng,Time,Volume,% Gán,% GTC,% Chuyển trả,Leadtime,Sản Lượng Giao Thành Công,Sản Lượng Chuyển Trả,Sản Lượng Gán,Sản Lượng Trả,Sản Lượng Tồn,Sản Lượng Chưa Gán,% Chưa Gán,%Tồn,Hàng Mới Về Trong Ngày,Tỉnh,Vùng,AM
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Mới Ca 2,2026-07-09 - Thứ 5,27,1,0.8148,0,4.41,21.9996,0,27,0,5.0004,0,0,0.1852,27,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Mới Ca 2,2026-07-08 - Thứ 4,32,1,0.875,0.0313,4.04,28,1.0016,32,1.0016,2.9984,0,0,0.0937,32,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-07-03 - Thứ 6,2,1,0.5,0,29,1,0,2,0,1,0,0,0.5,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-07-15 - Thứ 4,2,1,0,0,0,0,0,2,0,2,0,0,1,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-07-14 - Thứ 3,2,1,1,0,48,2,0,2,0,0,0,0,0,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-06-30 - Thứ 3,2,1,0.5,0.5,35,1,1,2,1,0,0,0,0,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-07-12 - Chủ Nhật,3,1,0.6667,0,41,2.0001,0,3,0,0.9999,0,0,0.3333,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-07-04 - Thứ 7,3,1,0.6667,0,25.5,2.0001,0,3,0,0.9999,0,0,0.3333,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-07-05 - Chủ Nhật,3,1,0.6667,0,29,2.0001,0,3,0,0.9999,0,0,0.3333,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-07-08 - Thứ 4,3,1,0,0,0,0,0,3,0,3,0,0,1,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-07-16 - Thứ 5,4,1,1,0,44,4,0,4,0,0,0,0,0,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-07-17 - Thứ 6,5,1,0.6,0,23,3,0,5,0,2,0,0,0.4,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-07-13 - Thứ 2,5,0.8,0.6,0,42,3,0,4,0,2,1,0.2,0.4,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-06-23 - Thứ 3,5,1,0.6,0,47,3,0,5,0,2,0,0,0.4,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-07-11 - Thứ 7,5,1,0.6,0,25,3,0,5,0,2,0,0,0.4,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-07-07 - Thứ 3,5,0.8,0.2,0,21,1,0,4,0,4,1,0.2,0.8,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-06-20 - Thứ 7,5,0.8,0.2,0.2,29,1,1,4,1,3,1,0.2,0.6,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-07-01 - Thứ 4,6,1,0.5,0.1667,26.33,3,1.0002,6,1.0002,1.9998,0,0,0.3333,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-06-24 - Thứ 4,6,1,0.5,0,26.33,3,0,6,0,3,0,0,0.5,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-07-06 - Thứ 2,6,1,0.6667,0.1667,29.5,4.0002,1.0002,6,1.0002,0.9996,0,0,0.1666,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-07-02 - Thứ 5,7,1,0.5714,0.2857,30.5,3.9998,1.9999,7,1.9999,1.0003,0,0,0.1429,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-06-21 - Chủ Nhật,7,1,0.4286,0.1429,34.33,3.0002,1.0003,7,1.0003,2.9995,0,0,0.4285,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-07-09 - Thứ 5,7,1,0.8571,0,26.5,5.9997,0,7,0,1.0003,0,0,0.1429,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-06-28 - Chủ Nhật,8,1,0.5,0.125,40,4,1,8,1,3,0,0,0.375,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-06-27 - Thứ 7,8,1,0.375,0.125,35,3,1,8,1,4,0,0,0.5,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-06-29 - Thứ 2,8,1,0.625,0.25,23.8,5,2,8,2,1,0,0,0.125,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-06-26 - Thứ 6,10,1,0.6,0.1,40.17,6,1,10,1,3,0,0,0.3,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-07-10 - Thứ 6,11,1,0.8182,0.0909,44,9.0002,0.9999,11,0.9999,0.9999,0,0,0.0909,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-06-25 - Thứ 5,11,1,0.4545,0.0909,29.6,4.9995,0.9999,11,0.9999,5.0006,0,0,0.4546,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Diên Khánh 1,Hàng Tồn,2026-06-22 - Thứ 2,28,1,0.8571,0,115,23.9988,0,28,0,4.0012,0,0,0.1429,0,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-07-09 - Thứ 5,87,1,0.8851,0,16.94,77.0037,0,87,0,9.9963,0,0,0.1149,87,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-07-12 - Chủ Nhật,106,0.9906,0.8868,0,15.88,94.0008,0,105.0036,0,11.9992,0.9964,0.0094,0.1132,106,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-06-25 - Thứ 5,58,0.9828,0.8966,0.0172,9.83,52.0028,0.9976,57.0024,0.9976,4.9996,0.9976,0.0172,0.0862,58,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-07-02 - Thứ 5,72,1,0.75,0,13.43,54,0,72,0,18,0,0,0.25,72,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-06-22 - Thứ 2,74,1,0.9054,0.0135,11.25,66.9996,0.999,74,0.999,6.0014,0,0,0.0811,74,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-06-27 - Thứ 7,73,1,0.9178,0.0137,7.94,66.9994,1.0001,73,1.0001,5.0005,0,0,0.0685,73,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-06-29 - Thứ 2,63,1,0.9365,0.0159,11.44,58.9995,1.0017,63,1.0017,2.9988,0,0,0.0476,63,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-07-17 - Thứ 6,99,0.9798,0.8182,0.0303,17.02,81.0018,2.9997,97.0002,2.9997,14.9985,1.9998,0.0202,0.1515,99,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-07-11 - Thứ 7,72,1,0.8889,0.0278,12.16,64.0008,2.0016,72,2.0016,5.9976,0,0,0.0833,72,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-07-10 - Thứ 6,79,0.9873,0.8101,0,14.56,63.9979,0,77.9967,0,15.0021,1.0033,0.0127,0.1899,79,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-07-16 - Thứ 5,17,1,0.9412,0,20.69,16.0004,0,17,0,0.9996,0,0,0.0588,17,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-07-14 - Thứ 3,26,1,0.7692,0.0385,13.75,19.9992,1.001,26,1.001,4.9998,0,0,0.1923,26,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-07-07 - Thứ 3,30,1,0.8667,0,13.12,26.001,0,30,0,3.999,0,0,0.1333,30,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-07-08 - Thứ 4,30,0.9667,0.8667,0,15.92,26.001,0,29.001,0,3.999,0.999,0.0333,0.1333,30,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-06-30 - Thứ 3,33,1,0.8485,0,10.04,28.0005,0,33,0,4.9995,0,0,0.1515,33,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-06-21 - Chủ Nhật,36,1,0.8333,0,11.77,29.9988,0,36,0,6.0012,0,0,0.1667,36,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-07-05 - Chủ Nhật,42,1,0.8095,0,13.53,33.999,0,42,0,8.001,0,0,0.1905,42,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-06-20 - Thứ 7,43,1,0.907,0.0233,12.87,39.001,1.0019,43,1.0019,2.9971,0,0,0.0697,43,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-07-03 - Thứ 6,45,1,0.5333,0,12.04,23.9985,0,45,0,21.0015,0,0,0.4667,45,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-07-01 - Thứ 4,45,1,0.8444,0,9.21,37.998,0,45,0,7.002,0,0,0.1556,45,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-07-13 - Thứ 2,45,1,0.6889,0.0444,14.58,31.0005,1.998,45,1.998,12.0015,0,0,0.2667,45,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-06-23 - Thứ 3,45,1,0.8,0.0222,11.86,36,0.999,45,0.999,8.001,0,0,0.1778,45,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-06-26 - Thứ 6,46,1,0.9348,0.0217,12,43.0008,0.9982,46,0.9982,2.001,0,0,0.0435,46,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-07-06 - Thứ 2,46,1,0.7826,0,13.25,35.9996,0,46,0,10.0004,0,0,0.2174,46,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-06-28 - Chủ Nhật,48,1,0.9583,0,9.65,45.9984,0,48,0,2.0016,0,0,0.0417,48,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-07-04 - Thứ 7,51,1,0.7059,0.0392,11.72,36.0009,1.9992,51,1.9992,12.9999,0,0,0.2549,51,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-06-24 - Thứ 4,53,1,0.9057,0,9.44,48.0021,0,53,0,4.9979,0,0,0.0943,53,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 1,2026-07-15 - Thứ 4,57,1,0.9123,0.0526,11.71,52.0011,2.9982,57,2.9982,2.0007,0,0,0.0351,57,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 2,2026-07-12 - Chủ Nhật,1,1,1,0,7,1,0,1,0,0,0,0,0,1,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 2,2026-07-10 - Thứ 6,1,1,1,0,0,1,0,1,0,0,0,0,0,1,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 2,2026-07-06 - Thứ 2,1,1,0,0,0,0,0,1,0,1,0,0,1,1,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Mới Ca 2,2026-06-24 - Thứ 4,1,1,1,0,5,1,0,1,0,0,0,0,0,1,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-07-17 - Thứ 6,2,1,0.5,0.5,50,1,1,2,1,0,0,0,0,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-06-29 - Thứ 2,3,1,0.3333,0,32,0.9999,0,3,0,2.0001,0,0,0.6667,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-06-30 - Thứ 3,4,1,0.5,0,57,2,0,4,0,2,0,0,0.5,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-07-16 - Thứ 5,4,1,0.5,0.25,57.5,2,1,4,1,1,0,0,0.25,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-06-28 - Chủ Nhật,4,1,0.75,0,42.33,3,0,4,0,1,0,0,0.25,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-07-09 - Thứ 5,6,1,0.8333,0,68.6,4.9998,0,6,0,1.0002,0,0,0.1667,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-06-27 - Thứ 7,6,1,0.5,0.5,48,3,3,6,3,0,0,0,0,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-07-01 - Thứ 4,7,1,0.2857,0,58,1.9999,0,7,0,5.0001,0,0,0.7143,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-06-25 - Thứ 5,7,1,0.1429,0.1429,52,1.0003,1.0003,7,1.0003,4.9994,0,0,0.7142,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-06-26 - Thứ 6,8,1,0.375,0,58.33,3,0,8,0,5,0,0,0.625,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-06-22 - Thứ 2,9,1,0.6667,0,51,6.0003,0,9,0,2.9997,0,0,0.3333,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-06-23 - Thứ 3,9,1,0.4444,0,48,3.9996,0,9,0,5.0004,0,0,0.5556,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-07-08 - Thứ 4,10,1,0.5,0.1,54.5,5,1,10,1,4,0,0,0.4,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-07-12 - Chủ Nhật,10,1,0.9,0,47.11,9,0,10,0,1,0,0,0.1,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-06-24 - Thứ 4,11,1,0.2727,0.2727,36,2.9997,2.9997,11,2.9997,5.0006,0,0,0.4546,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-07-02 - Thứ 5,11,1,0.4545,0.0909,40.8,4.9995,0.9999,11,0.9999,5.0006,0,0,0.4546,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-07-10 - Thứ 6,11,1,0.3636,0,53.75,3.9996,0,11,0,7.0004,0,0,0.6364,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-07-15 - Thứ 4,12,1,0.4167,0.3333,53.2,5.0004,3.9996,12,3.9996,3,0,0,0.25,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-06-21 - Chủ Nhật,12,1,0.5833,0.1667,69.86,6.9996,2.0004,12,2.0004,3,0,0,0.25,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-07-07 - Thứ 3,13,0.9231,0.3077,0.2308,42,4.0001,3.0004,12.0003,3.0004,5.9995,0.9997,0.0769,0.4615,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-07-13 - Thứ 2,14,1,0.5,0,53.43,7,0,14,0,7,0,0,0.5,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-07-06 - Thứ 2,16,1,0.75,0,55.42,12,0,16,0,4,0,0,0.25,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-07-14 - Thứ 3,19,1,0.5789,0.0526,48,10.9991,0.9994,19,0.9994,7.0015,0,0,0.3685,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-07-03 - Thứ 6,20,1,0.35,0,56.57,7,0,20,0,13,0,0,0.65,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-07-05 - Chủ Nhật,20,0.95,0.55,0.05,45.18,11,1,19,1,8,1,0.05,0.4,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-07-11 - Thứ 7,21,1,0.5714,0.0952,45.08,11.9994,1.9992,21,1.9992,7.0014,0,0,0.3334,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-06-20 - Thứ 7,22,1,0.5455,0,42.08,12.001,0,22,0,9.999,0,0,0.4545,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 2,Hàng Tồn,2026-07-04 - Thứ 7,36,1,0.8056,0,52.17,29.0016,0,36,0,6.9984,0,0,0.1944,0,Khánh Hòa,NTB,AM T.Long
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-07-09 - Thứ 5,65,0.7385,0.6769,0,7.14,43.9985,0,48.0025,0,21.0015,16.9975,0.2615,0.3231,65,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-06-23 - Thứ 3,18,1,0.9444,0,11.82,16.9992,0,18,0,1.0008,0,0,0.0556,18,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-07-07 - Thứ 3,18,0.7778,0.7778,0,13.43,14.0004,0,14.0004,0,3.9996,3.9996,0.2222,0.2222,18,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-06-30 - Thứ 3,19,0.8947,0.6842,0,6.92,12.9998,0,16.9993,0,6.0002,2.0007,0.1053,0.3158,19,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-06-26 - Thứ 6,21,0.6667,0.4762,0,14.9,10.0002,0,14.0007,0,10.9998,6.9993,0.3333,0.5238,21,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-07-04 - Thứ 7,24,0.875,0.8333,0,13.4,19.9992,0,21,0,4.0008,3,0.125,0.1667,24,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-07-14 - Thứ 3,24,1,0.9167,0,8,22.0008,0,24,0,1.9992,0,0,0.0833,24,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-07-12 - Chủ Nhật,25,0.8,0.68,0,7.29,17,0,20,0,8,5,0.2,0.32,25,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-06-20 - Thứ 7,25,1,0.84,0,11.86,21,0,25,0,4,0,0,0.16,25,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-06-29 - Thứ 2,25,1,0.88,0.08,8.59,22,2,25,2,1,0,0,0.04,25,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-07-01 - Thứ 4,26,0.9615,0.8846,0,12.57,22.9996,0,24.999,0,3.0004,1.001,0.0385,0.1154,26,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-06-28 - Chủ Nhật,26,0.8846,0.5769,0,6,14.9994,0,22.9996,0,11.0006,3.0004,0.1154,0.4231,26,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-06-27 - Thứ 7,27,1,0.7778,0,13.43,21.0006,0,27,0,5.9994,0,0,0.2222,27,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-07-06 - Thứ 2,28,0.8571,0.75,0.0357,7.71,21,0.9996,23.9988,0.9996,6.0004,4.0012,0.1429,0.2143,28,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-07-13 - Thứ 2,29,0.9655,0.8621,0,7.08,25.0009,0,27.9995,0,3.9991,1.0005,0.0345,0.1379,29,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-06-24 - Thứ 4,30,0.7333,0.6667,0.0333,12.05,20.001,0.999,21.999,0.999,9,8.001,0.2667,0.3,30,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-07-17 - Thứ 6,30,0.9667,0.8333,0,7.24,24.999,0,29.001,0,5.001,0.999,0.0333,0.1667,30,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-07-02 - Thứ 5,31,0.9677,0.871,0,13.44,27.001,0,29.9987,0,3.999,1.0013,0.0323,0.129,31,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-06-22 - Thứ 2,32,0.8125,0.75,0,11.17,24,0,26,0,8,6,0.1875,0.25,32,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-06-21 - Chủ Nhật,34,1,0.9118,0.0294,14.74,31.0012,0.9996,34,0.9996,1.9992,0,0,0.0588,34,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-07-15 - Thứ 4,35,0.9143,0.8571,0.0286,13.67,29.9985,1.001,32.0005,1.001,4.0005,2.9995,0.0857,0.1143,35,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-07-08 - Thứ 4,36,0.6944,0.5556,0,15.35,20.0016,0,24.9984,0,15.9984,11.0016,0.3056,0.4444,36,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-07-11 - Thứ 7,37,0.8378,0.7027,0.0541,8.35,25.9999,2.0017,30.9986,2.0017,8.9984,6.0014,0.1622,0.2432,37,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-07-16 - Thứ 5,37,1,0.8108,0.0541,7,29.9996,2.0017,37,2.0017,4.9987,0,0,0.1351,37,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-06-25 - Thứ 5,41,0.9268,0.878,0,6.39,35.998,0,37.9988,0,5.002,3.0012,0.0732,0.122,41,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-07-03 - Thứ 6,42,1,0.881,0,8.49,37.002,0,42,0,4.998,0,0,0.119,42,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-07-05 - Chủ Nhật,42,0.6905,0.4762,0,18.05,20.0004,0,29.001,0,21.9996,12.999,0.3095,0.5238,42,Khánh Hòa,NTB,AM Phi
NTB - Khánh Hòa,(KHO) Cam Lâm 1,Hàng Mới Ca 1,2026-07-10 - Thứ 6,50,0.84,0.68,0,8.15,34,0,42,0,16,8,0.16,0.32,50,Khánh Hòa,NTB,AM Phi
