vung,tinh,id_bc,bc,order_code,Nhóm khách,thoi_gian_nhap_bc,Aging,updated_time,num_deliver,Nhóm BL
NTB,Lâm Đồng,22312000,(LDO) Lâm Viên - Đà Lạt 1,VNGH80473088309,TTS,2026-08-11 13:36:18.207000,5.756284722,2026-08-17 07:45:21,4,(a) 5 - 6 ngày
NTB,Lâm Đồng,23015000,(LDO) Bảo Lâm 3,GY87PNWX,SME,2026-08-11 13:40:39.142000,5.753263889,2026-08-17 07:45:21,3,(a) 5 - 6 ngày
NTB,Ninh Thuận,20648000,(NTH) Ninh Chử,VNGH80722168307,TTS,2026-08-11 13:55:16.339000,5.743113426,2026-08-17 07:45:21,4,(a) 5 - 6 ngày
NTB,Lâm Đồng,22116000,(LDO) Xuân Trường - Đà Lạt,GY87FF6E,SME,2026-08-11 14:04:21.398000,5.736805556,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
NTB,Lâm Đồng,22116000,(LDO) Xuân Trường - Đà Lạt,GY8FY37W,Shopee,2026-08-11 14:04:21.398000,5.736805556,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
NTB,Đắk Nông,21150000,(DNO) Quảng Sơn,VNGH80621528303,TTS,2026-08-11 14:07:23.499000,5.734699074,2026-08-17 07:45:21,4,(a) 5 - 6 ngày
NTB,Ninh Thuận,20150000,(NTH) Bảo An,GY8GH63L,Shopee-Bulky,2026-08-11 14:08:29.588000,5.733935185,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Ninh Thuận,20150000,(NTH) Bảo An,GY8UF4U3,Shopee-Bulky,2026-08-11 14:10:09.718000,5.732777778,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,22116000,(LDO) Xuân Trường - Đà Lạt,GY874VT3,SME,2026-08-11 14:12:05.682000,5.731435185,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,22116000,(LDO) Xuân Trường - Đà Lạt,GY87K8CF,SME,2026-08-11 14:12:05.682000,5.731435185,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,22116000,(LDO) Xuân Trường - Đà Lạt,GY87KDB3,SME,2026-08-11 14:12:05.682000,5.731435185,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Khánh Hòa,21046000,(KHO) Vạn Ninh,VNGH80434908304,TTS,2026-08-11 14:24:50.529000,5.722581019,2026-08-17 07:45:21,5,(a) 5 - 6 ngày
NTB,Ninh Thuận,20499000,(NTH) Phước Dinh,VNGH80827108305,TTS,2026-08-11 14:41:13.677000,5.711203704,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Ninh Thuận,20499000,(NTH) Phước Dinh,GY8GFRFU,Shopee,2026-08-11 14:43:01.327000,5.709953704,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Ninh Thuận,20499000,(NTH) Phước Dinh,GY87TLCB,SME,2026-08-11 14:43:01.327000,5.709953704,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Ninh Thuận,20499000,(NTH) Phước Dinh,VNGH80435388306,TTS,2026-08-11 14:43:14.303000,5.709803241,2026-08-17 07:45:21,4,(a) 5 - 6 ngày
NTB,Lâm Đồng,22425000,(LDO) Tân Hà Lâm Hà,GY87CNEW,SME,2026-08-11 15:02:06.458000,5.696701389,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Lâm Đồng,22425000,(LDO) Tân Hà Lâm Hà,VNGH80325868303,TTS,2026-08-11 15:02:06.458000,5.696701389,2026-08-17 07:45:21,3,(a) 5 - 6 ngày
NTB,Đắk Nông,20590000,(DNO) Tuy Đức,GY87UWLG,SME,2026-08-11 15:02:27.018000,5.696458333,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,22425000,(LDO) Tân Hà Lâm Hà,VNGH80777058306,TTS,2026-08-11 15:02:35.391000,5.696365741,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
NTB,Lâm Đồng,22425000,(LDO) Tân Hà Lâm Hà,GY87DDLV,SME,2026-08-11 15:03:44.568000,5.69556713,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,22425000,(LDO) Tân Hà Lâm Hà,GY87UFDT,SME,2026-08-11 15:03:44.568000,5.69556713,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,22425000,(LDO) Tân Hà Lâm Hà,VNGH80444278305,TTS,2026-08-11 15:03:44.568000,5.69556713,2026-08-17 07:45:21,3,(a) 5 - 6 ngày
NTB,Lâm Đồng,22425000,(LDO) Tân Hà Lâm Hà,GY876TFX,SME,2026-08-11 15:04:30.828000,5.695034722,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
NTB,Lâm Đồng,22425000,(LDO) Tân Hà Lâm Hà,GY8FCDPA,SME,2026-08-11 15:05:06.751000,5.694618056,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
NTB,Lâm Đồng,22425000,(LDO) Tân Hà Lâm Hà,GY8FAXW6,Shopee,2026-08-11 15:05:37.901000,5.694259259,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Lâm Đồng,22425000,(LDO) Tân Hà Lâm Hà,GY877XFL,SME,2026-08-11 15:05:37.901000,5.694259259,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Lâm Đồng,22425000,(LDO) Tân Hà Lâm Hà,GY879BCQ,SME,2026-08-11 15:05:37.901000,5.694259259,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Khánh Hòa,22830000,(KHO) Cam Linh,GY87QCNY,SME,2026-08-11 15:07:46.269000,5.692766204,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Khánh Hòa,22830000,(KHO) Cam Linh,VNGH80406178308,TTS,2026-08-11 15:07:46.269000,5.692766204,2026-08-17 07:45:21,5,(a) 5 - 6 ngày
NTB,Khánh Hòa,22830000,(KHO) Cam Linh,VNGH80237028306,TTS,2026-08-11 15:07:59.867000,5.692615741,2026-08-17 07:45:21,3,(a) 5 - 6 ngày
NTB,Khánh Hòa,22830000,(KHO) Cam Linh,VNGH80975608306,TTS,2026-08-11 15:08:15.932000,5.692430556,2026-08-17 07:45:21,5,(a) 5 - 6 ngày
NTB,Khánh Hòa,22830000,(KHO) Cam Linh,VNGH80162048306,TTS,2026-08-11 15:08:15.932000,5.692430556,2026-08-17 07:45:21,4,(a) 5 - 6 ngày
NTB,Khánh Hòa,22830000,(KHO) Cam Linh,VNGH80796508304,TTS,2026-08-11 15:08:21.669000,5.692361111,2026-08-17 07:45:21,4,(a) 5 - 6 ngày
NTB,Khánh Hòa,22830000,(KHO) Cam Linh,GY8FTM6B,SME,2026-08-11 15:08:21.669000,5.692361111,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Khánh Hòa,22830000,(KHO) Cam Linh,GY8GN4A9,SME,2026-08-11 15:08:29.507000,5.692268519,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Khánh Hòa,22830000,(KHO) Cam Linh,GY8FK7P6,SME,2026-08-11 15:08:41.565000,5.69212963,2026-08-17 07:45:21,3,(a) 5 - 6 ngày
NTB,Khánh Hòa,22830000,(KHO) Cam Linh,GY8FA3WV,SME,2026-08-11 15:08:41.565000,5.69212963,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Khánh Hòa,22830000,(KHO) Cam Linh,GY8F7M3E,SME,2026-08-11 15:08:41.565000,5.69212963,2026-08-17 07:45:21,3,(a) 5 - 6 ngày
NTB,Khánh Hòa,22830000,(KHO) Cam Linh,VNGH80616008309,TTS,2026-08-11 15:09:24.500000,5.691631944,2026-08-17 07:45:21,4,(a) 5 - 6 ngày
NTB,Khánh Hòa,22830000,(KHO) Cam Linh,VNGH80329138307,TTS,2026-08-11 15:09:24.500000,5.691631944,2026-08-17 07:45:21,5,(a) 5 - 6 ngày
NTB,Khánh Hòa,22830000,(KHO) Cam Linh,GY8GMCX7,SME,2026-08-11 15:09:50.391000,5.691331019,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Khánh Hòa,22830000,(KHO) Cam Linh,VNGH80903198307,TTS,2026-08-11 15:09:50.391000,5.691331019,2026-08-17 07:45:21,5,(a) 5 - 6 ngày
NTB,Khánh Hòa,22830000,(KHO) Cam Linh,VNGH80925408309,TTS,2026-08-11 15:10:14.837000,5.691053241,2026-08-17 07:45:21,5,(a) 5 - 6 ngày
NTB,Khánh Hòa,22830000,(KHO) Cam Linh,VNGH80111148307,TTS,2026-08-11 15:10:14.837000,5.691053241,2026-08-17 07:45:21,5,(a) 5 - 6 ngày
NTB,Khánh Hòa,22830000,(KHO) Cam Linh,VNGH80146358308,TTS,2026-08-11 15:10:14.837000,5.691053241,2026-08-17 07:45:21,4,(a) 5 - 6 ngày
NTB,Lâm Đồng,21537000,(LDO) Lâm Viên - Đà Lạt 2,GY8F4Y4Q,SME,2026-08-11 15:10:34.491000,5.690821759,2026-08-17 07:45:21,3,(a) 5 - 6 ngày
NTB,Lâm Đồng,21537000,(LDO) Lâm Viên - Đà Lạt 2,GY8LLDHM,SME,2026-08-11 15:10:47.471000,5.690671296,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Lâm Đồng,21537000,(LDO) Lâm Viên - Đà Lạt 2,GY8FVLAK,SME,2026-08-11 15:11:23.019000,5.69025463,2026-08-17 07:45:21,3,(a) 5 - 6 ngày
NTB,Lâm Đồng,21537000,(LDO) Lâm Viên - Đà Lạt 2,VNGH80498828309,TTS,2026-08-11 15:11:23.019000,5.69025463,2026-08-17 07:45:21,3,(a) 5 - 6 ngày
NTB,Lâm Đồng,21537000,(LDO) Lâm Viên - Đà Lạt 2,VNGH80267148303,TTS,2026-08-11 15:12:12.841000,5.6896875,2026-08-17 07:45:21,4,(a) 5 - 6 ngày
NTB,Lâm Đồng,21537000,(LDO) Lâm Viên - Đà Lạt 2,GY8FTWHD,SME,2026-08-11 15:12:41.819000,5.689351852,2026-08-17 07:45:21,3,(a) 5 - 6 ngày
NTB,Lâm Đồng,21537000,(LDO) Lâm Viên - Đà Lạt 2,VNGH80495558305,TTS,2026-08-11 15:12:49.356000,5.689259259,2026-08-17 07:45:21,3,(a) 5 - 6 ngày
NTB,Ninh Thuận,22357000,(NTH) Thuận Nam,VNGH80230848305,TTS,2026-08-11 15:12:51.181000,5.689236111,2026-08-17 07:45:21,4,(a) 5 - 6 ngày
NTB,Lâm Đồng,21537000,(LDO) Lâm Viên - Đà Lạt 2,GY8LW8AT,SME,2026-08-11 15:13:25.004000,5.688842593,2026-08-17 07:45:21,3,(a) 5 - 6 ngày
NTB,Lâm Đồng,21537000,(LDO) Lâm Viên - Đà Lạt 2,GY87KYAE,SME,2026-08-11 15:14:10.063000,5.688321759,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,22222000,(LDO) Bảo Lâm 1,GY8766HA,Shopee,2026-08-11 15:15:06.262000,5.687673611,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Lâm Đồng,22222000,(LDO) Bảo Lâm 1,GY8FGL34,Shopee-Bulky,2026-08-11 15:15:26.410000,5.68744213,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Lâm Đồng,22222000,(LDO) Bảo Lâm 1,GY876K48,SME,2026-08-11 15:15:56.299000,5.687094907,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,22222000,(LDO) Bảo Lâm 1,GY8LKF8G,SME,2026-08-11 15:16:22.853000,5.686793981,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,22222000,(LDO) Bảo Lâm 1,VNGH80772208306,TTS,2026-08-11 15:16:46.333000,5.686516204,2026-08-17 07:45:21,3,(a) 5 - 6 ngày
NTB,Lâm Đồng,22222000,(LDO) Bảo Lâm 1,GY8G9TFG,Shopee,2026-08-11 15:21:21.563000,5.683333333,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Khánh Hòa,21479000,(KHO) Bắc Cam Ranh,GY8GARTN,SME,2026-08-11 15:32:28.346000,5.675613426,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Khánh Hòa,21479000,(KHO) Bắc Cam Ranh,GY8GTYMV,SME,2026-08-11 15:32:28.346000,5.675613426,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Khánh Hòa,21479000,(KHO) Bắc Cam Ranh,GY8GYVKD,SME,2026-08-11 15:33:25.175000,5.674953704,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Khánh Hòa,21479000,(KHO) Bắc Cam Ranh,GY87D8FN,Shopee,2026-08-11 15:33:40.659000,5.674780093,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
NTB,Khánh Hòa,21479000,(KHO) Bắc Cam Ranh,GY8LE3UF,SME,2026-08-11 15:33:40.659000,5.674780093,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Khánh Hòa,21479000,(KHO) Bắc Cam Ranh,VNGH80708948307,TTS,2026-08-11 15:34:18.412000,5.674340278,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
NTB,Khánh Hòa,21479000,(KHO) Bắc Cam Ranh,GY8FKDKR,SME,2026-08-11 15:34:40.660000,5.674085648,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Khánh Hòa,21479000,(KHO) Bắc Cam Ranh,GY8773EK,SME,2026-08-11 15:36:22.895000,5.672905093,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Khánh Hòa,21479000,(KHO) Bắc Cam Ranh,GY87U78P,SME,2026-08-11 15:36:22.895000,5.672905093,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Khánh Hòa,21479000,(KHO) Bắc Cam Ranh,GY8FA33H,SME,2026-08-11 15:36:22.895000,5.672905093,2026-08-17 07:45:21,3,(a) 5 - 6 ngày
NTB,Khánh Hòa,21479000,(KHO) Bắc Cam Ranh,GY87PAE3,SME,2026-08-11 15:36:22.895000,5.672905093,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Khánh Hòa,21479000,(KHO) Bắc Cam Ranh,GY87P8QP,SME,2026-08-11 15:36:22.895000,5.672905093,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
NTB,Khánh Hòa,21479000,(KHO) Bắc Cam Ranh,GY8QEQ43,SME,2026-08-11 15:36:28.945000,5.672835648,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
NTB,Khánh Hòa,21479000,(KHO) Bắc Cam Ranh,GY87U3W4,SME,2026-08-11 15:36:28.945000,5.672835648,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Khánh Hòa,21479000,(KHO) Bắc Cam Ranh,GY8FXFE8,SME,2026-08-11 15:36:28.945000,5.672835648,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Khánh Hòa,21479000,(KHO) Bắc Cam Ranh,VNGH80696968308,TTS,2026-08-11 15:36:51.885000,5.672569444,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Khánh Hòa,21479000,(KHO) Bắc Cam Ranh,GY8GDQPH,Shopee-Bulky,2026-08-11 15:37:18.169000,5.672256944,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAEPRKG,SME,2026-08-11 15:37:40.223000,5.672002315,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAMDCU9,SME,2026-08-11 15:37:40.223000,5.672002315,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80944628207,TTS,2026-08-11 15:37:40.223000,5.672002315,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80688848209,TTS,2026-08-11 15:37:40.223000,5.672002315,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80219138208,TTS,2026-08-11 15:37:40.223000,5.672002315,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAE3YQD,SME,2026-08-11 15:37:40.223000,5.672002315,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80119258209,TTS,2026-08-11 15:37:40.223000,5.672002315,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAEDNFU,SME,2026-08-11 15:37:40.223000,5.672002315,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAMEM4U,SME,2026-08-11 15:37:40.223000,5.672002315,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80431218210,TTS,2026-08-11 15:37:40.223000,5.672002315,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAENXVH,SME,2026-08-11 15:37:40.223000,5.672002315,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAE9UXC,SME,2026-08-11 15:37:40.223000,5.672002315,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAEDG48,SME,2026-08-11 15:37:40.223000,5.672002315,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYA8MDRV,SME,2026-08-11 15:37:40.223000,5.672002315,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GY8LFT3E,SME,2026-08-11 15:37:48.096000,5.671909722,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80008128209,TTS,2026-08-11 15:37:48.096000,5.671909722,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAYYP6H,SME,2026-08-11 15:37:48.096000,5.671909722,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GY8Q3VTY,SME,2026-08-11 15:37:48.096000,5.671909722,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAA7G96,SME,2026-08-11 15:37:48.096000,5.671909722,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAY84XQ,SME,2026-08-11 15:37:48.096000,5.671909722,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GYAA3HU7,SME,2026-08-11 15:37:48.096000,5.671909722,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,GY8GPNBM,SME,2026-08-11 15:40:21.566000,5.670138889,2026-08-17 07:45:21,4,(a) 5 - 6 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,NVS823899281,SME,2026-08-11 15:40:21.566000,5.670138889,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,GY8FWG46,SME,2026-08-11 15:40:55.974000,5.66974537,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,GY8FHMFU,Shopee-Bulky,2026-08-11 15:41:03.838000,5.669652778,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,VNGH80379428305,TTS,2026-08-11 15:41:20.982000,5.669456019,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,GY87CVL3,SME,2026-08-11 15:41:20.982000,5.669456019,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,GY87WBUH,SME,2026-08-11 15:41:27.378000,5.669375,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,NVS815145402,SME,2026-08-11 15:41:31.941000,5.669328704,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,GY87WA7X,SME,2026-08-11 15:41:31.941000,5.669328704,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,VNGH80399718305,TTS,2026-08-11 15:41:39.149000,5.669236111,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,VNGH80348778305,TTS,2026-08-11 15:42:22.916000,5.668738426,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,VNGH80151928305,TTS,2026-08-11 15:42:34.404000,5.668599537,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
NTB,Lâm Đồng,21377000,(LDO) Đơn Dương,GY87FFQT,SME,2026-08-11 15:45:14.184000,5.666747685,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
NTB,Lâm Đồng,21377000,(LDO) Đơn Dương,GY8747VY,Shopee,2026-08-11 15:45:14.184000,5.666747685,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Lâm Đồng,21377000,(LDO) Đơn Dương,GY87D7VD,SME,2026-08-11 15:45:16.022000,5.666724537,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,21377000,(LDO) Đơn Dương,GY87NNTA,SME,2026-08-11 15:45:17.827000,5.666712963,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Lâm Đồng,21377000,(LDO) Đơn Dương,GY876PDN,SME,2026-08-11 15:45:17.827000,5.666712963,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,GY87CH6K,SME,2026-08-11 15:45:21.236000,5.666666667,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,21377000,(LDO) Đơn Dương,GY877WFX,SME,2026-08-11 15:45:21.583000,5.666666667,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,21377000,(LDO) Đơn Dương,VNGH80888778304,TTS,2026-08-11 15:45:21.583000,5.666666667,2026-08-17 07:45:21,3,(a) 5 - 6 ngày
NTB,Lâm Đồng,21377000,(LDO) Đơn Dương,GY8F3GFU,SME,2026-08-11 15:45:21.583000,5.666666667,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,21377000,(LDO) Đơn Dương,GY8FTPQR,SME,2026-08-11 15:45:29.089000,5.666574074,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,22389000,(LDO) Đức Trọng 1,VNGH80481648307,TTS,2026-08-11 15:45:30.010000,5.6665625,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Lâm Đồng,21377000,(LDO) Đơn Dương,GYAR788Y,SME,2026-08-11 15:45:36.342000,5.666493056,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,21377000,(LDO) Đơn Dương,VNGH80245218305,TTS,2026-08-11 15:45:36.342000,5.666493056,2026-08-17 07:45:21,3,(a) 5 - 6 ngày
NTB,Lâm Đồng,21377000,(LDO) Đơn Dương,GY8LAEAT,SME,2026-08-11 15:45:42.178000,5.666423611,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
NTB,Lâm Đồng,21377000,(LDO) Đơn Dương,GY87FEW6,SME,2026-08-11 15:45:42.178000,5.666423611,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,21377000,(LDO) Đơn Dương,GY873K4B,SME,2026-08-11 15:45:52.919000,5.66630787,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,21377000,(LDO) Đơn Dương,GY8FYL94,SME,2026-08-11 15:45:52.919000,5.66630787,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,21377000,(LDO) Đơn Dương,GY8ULTYH,SME,2026-08-11 15:45:56.251000,5.666261574,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Lâm Đồng,21377000,(LDO) Đơn Dương,VNGH80418808306,TTS,2026-08-11 15:45:59.790000,5.666226852,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Lâm Đồng,21377000,(LDO) Đơn Dương,GY8FA3XY,SME,2026-08-11 15:46:01.469000,5.666203704,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Khánh Hòa,20588000,(KHO) Cam Lâm 2,VNGH80549438307,TTS,2026-08-11 16:09:12.179000,5.650104167,2026-08-17 07:45:21,4,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GY8F7LY8,Shopee-Bulky,2026-08-11 16:35:11.148000,5.632060185,2026-08-17 07:45:21,2,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GY876GM9,Shopee-Bulky,2026-08-11 16:35:26.190000,5.631886574,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80251178301,TTS,2026-08-11 16:35:39.762000,5.631736111,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GY8LABAA,SME,2026-08-11 16:35:39.762000,5.631736111,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80065458301,TTS,2026-08-11 16:35:39.762000,5.631736111,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80702838304,TTS,2026-08-11 16:35:39.762000,5.631736111,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GY8FLR6B,SME,2026-08-11 16:35:39.762000,5.631736111,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GY8LBDGL,SME,2026-08-11 16:35:39.762000,5.631736111,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,S1636033109O26087,SME,2026-08-11 16:35:39.762000,5.631736111,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,VNGH80560298301,TTS,2026-08-11 16:35:39.762000,5.631736111,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GY8QRCNG,SME,2026-08-11 16:35:39.762000,5.631736111,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GY87B4TB,SME,2026-08-11 16:35:43.115000,5.631689815,2026-08-17 07:45:21,0,(a) 5 - 6 ngày
NTB,Đắk Nông,22394000,(DNO) Quảng Tín,GY8LAN47,SME,2026-08-11 16:35:43.115000,5.631689815,2026-08-17 07:45:21,1,(a) 5 - 6 ngày
