Cấp Quản Lý,Chi tiết,Loại Hàng,Time,Volume,% Gán,% GTC,% Chuyển trả,Leadtime,Sản Lượng Giao Thành Công,Sản Lượng Chuyển Trả,Sản Lượng Gán,Sản Lượng Trả,Sản Lượng Tồn,Sản Lượng Chưa Gán,% Chưa Gán,%Tồn,Hàng Mới Về Trong Ngày,Tỉnh,Vùng,AM
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-07-21 - Thứ 3,39,100.00%,94.87%,0.00%,7.03,37,0,39,0,2,0,0.00%,5.13%,39,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-08-10 - Thứ 2,48,100.00%,77.08%,0.00%,7.03,37,0,48,0,11,0,0.00%,22.92%,48,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-07-27 - Thứ 2,43,100.00%,93.02%,0.00%,6.58,40,0,43,0,3,0,0.00%,6.98%,43,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-08-03 - Thứ 2,51,100.00%,84.31%,0.00%,7.37,43,0,51,0,8,0,0.00%,15.69%,51,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-08-16 - Chủ Nhật,54,100.00%,85.19%,0.00%,7.91,46,0,54,0,8,0,0.00%,14.81%,54,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-07-20 - Thứ 2,54,100.00%,85.19%,0.00%,7.65,46,0,54,0,8,0,0.00%,14.81%,54,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-07-29 - Thứ 4,53,100.00%,94.34%,0.00%,6.48,50,0,53,0,3,0,0.00%,5.66%,53,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-08-08 - Thứ 7,63,100.00%,79.37%,0.00%,7.64,50,0,63,0,13,0,0.00%,20.63%,63,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-08-05 - Thứ 4,58,100.00%,86.21%,0.00%,5.86,50,0,58,0,8,0,0.00%,13.79%,58,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-07-22 - Thứ 4,60,100.00%,86.67%,0.00%,6.06,52,0,60,0,8,0,0.00%,13.33%,60,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-07-24 - Thứ 6,64,100.00%,85.94%,0.00%,6.47,55,0,64,0,9,0,0.00%,14.06%,64,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-08-01 - Thứ 7,62,98.39%,88.71%,0.00%,8.04,55,0,61,0,7,1,1.61%,11.29%,62,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-08-13 - Thứ 5,66,100.00%,84.85%,0.00%,8.63,56,0,66,0,10,0,0.00%,15.15%,66,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-08-04 - Thứ 3,66,100.00%,84.85%,0.00%,6.66,56,0,66,0,10,0,0.00%,15.15%,66,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-07-31 - Thứ 6,69,100.00%,84.06%,0.00%,8.26,58,0,69,0,11,0,0.00%,15.94%,69,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-08-09 - Chủ Nhật,68,100.00%,85.29%,0.00%,7.78,58,0,68,0,10,0,0.00%,14.71%,68,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-07-28 - Thứ 3,68,100.00%,88.24%,0.00%,8.17,60,0,68,0,8,0,0.00%,11.76%,68,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-08-14 - Thứ 6,74,100.00%,81.08%,0.00%,8.43,60,0,74,0,14,0,0.00%,18.92%,74,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-07-30 - Thứ 5,72,98.61%,83.33%,0.00%,6.45,60,0,71,0,12,1,1.39%,16.67%,72,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-07-23 - Thứ 5,69,100.00%,88.41%,0.00%,6.64,61,0,69,0,8,0,0.00%,11.59%,69,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-08-15 - Thứ 7,67,100.00%,94.03%,0.00%,7.48,63,0,67,0,4,0,0.00%,5.97%,67,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-08-02 - Chủ Nhật,76,97.37%,86.84%,0.00%,6.44,66,0,74,0,10,2,2.63%,13.16%,76,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-08-06 - Thứ 5,86,97.67%,81.40%,0.00%,7.33,70,0,84,0,16,2,2.33%,18.60%,86,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-08-12 - Thứ 4,81,100.00%,87.65%,0.00%,7.49,71,0,81,0,10,0,0.00%,12.35%,81,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-08-07 - Thứ 6,82,100.00%,90.24%,0.00%,7.23,74,0,82,0,8,0,0.00%,9.76%,82,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-08-11 - Thứ 3,85,100.00%,87.06%,0.00%,7.59,74,0,85,0,11,0,0.00%,12.94%,85,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 1,2026-07-25 - Thứ 7,107,100.00%,85.05%,0.00%,6.7,91,0,107,0,16,0,0.00%,14.95%,107,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-07-25 - Thứ 7,31,87.10%,58.06%,0.00%,2.78,18,0,27,0,13,4,12.90%,41.94%,31,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-08-13 - Thứ 5,34,76.47%,70.59%,0.00%,3.33,24,0,26,0,10,8,23.53%,29.41%,34,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-08-10 - Thứ 2,55,63.64%,54.55%,0.00%,2.73,30,0,35,0,25,20,36.36%,45.45%,55,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-08-11 - Thứ 3,45,80.00%,68.89%,0.00%,2.52,31,0,36,0,14,9,20.00%,31.11%,45,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-08-01 - Thứ 7,73,67.12%,53.42%,0.00%,4.46,39,0,49,0,34,24,32.88%,46.58%,73,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-07-31 - Thứ 6,65,67.69%,61.54%,0.00%,3.48,40,0,44,0,25,21,32.31%,38.46%,65,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-08-16 - Chủ Nhật,66,77.27%,63.64%,0.00%,3.33,42,0,51,0,24,15,22.73%,36.36%,66,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-08-15 - Thứ 7,75,66.67%,57.33%,0.00%,3.33,43,0,50,0,32,25,33.33%,42.67%,75,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-08-02 - Chủ Nhật,69,75.36%,63.77%,0.00%,2.3,44,0,52,0,25,17,24.64%,36.23%,69,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-08-14 - Thứ 6,87,60.92%,51.72%,0.00%,3.64,45,0,53,0,42,34,39.08%,48.28%,87,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-07-29 - Thứ 4,96,59.38%,47.92%,0.00%,3.04,46,0,57,0,50,39,40.62%,52.08%,96,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-07-27 - Thứ 2,70,78.57%,65.71%,0.00%,3.85,46,0,55,0,24,15,21.43%,34.29%,70,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-07-28 - Thứ 3,75,68.00%,62.67%,0.00%,4.23,47,0,51,0,28,24,32.00%,37.33%,75,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-07-21 - Thứ 3,57,92.98%,87.72%,0.00%,3.64,50,0,53,0,7,4,7.02%,12.28%,57,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-08-06 - Thứ 5,68,85.29%,75.00%,0.00%,3.55,51,0,58,0,17,10,14.71%,25.00%,68,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-08-09 - Chủ Nhật,85,69.41%,61.18%,0.00%,4.06,52,0,59,0,33,26,30.59%,38.82%,85,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-08-07 - Thứ 6,121,55.37%,43.80%,0.00%,2.92,53,0,67,0,68,54,44.63%,56.20%,121,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-08-08 - Thứ 7,102,73.53%,52.94%,0.00%,3.31,54,0,75,0,48,27,26.47%,47.06%,102,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-07-30 - Thứ 5,110,65.45%,50.91%,0.00%,3.2,56,0,72,0,54,38,34.55%,49.09%,110,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-07-20 - Thứ 2,99,71.72%,57.58%,0.00%,4.18,57,0,71,0,42,28,28.28%,42.42%,99,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-08-03 - Thứ 2,87,95.40%,72.41%,0.00%,3.86,63,0,83,0,24,4,4.60%,27.59%,87,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-07-24 - Thứ 6,85,90.59%,75.29%,0.00%,4,64,0,77,0,21,8,9.41%,24.71%,85,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-07-22 - Thứ 4,101,83.17%,65.35%,0.00%,3.29,66,0,84,0,35,17,16.83%,34.65%,101,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-07-23 - Thứ 5,95,90.53%,72.63%,0.00%,3.13,69,0,86,0,26,9,9.47%,27.37%,95,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-08-04 - Thứ 3,86,88.37%,80.23%,0.00%,3.83,69,0,76,0,17,10,11.63%,19.77%,86,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-08-05 - Thứ 4,102,95.10%,72.55%,0.00%,3.23,74,0,97,0,28,5,4.90%,27.45%,102,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-07-26 - Chủ Nhật,121,80.17%,66.94%,0.00%,3.06,81,0,97,0,40,24,19.83%,33.06%,121,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Mới Ca 2,2026-08-12 - Thứ 4,126,84.92%,72.22%,0.00%,4.19,91,0,107,0,35,19,15.08%,27.78%,126,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-07-22 - Thứ 4,26,100.00%,34.62%,11.54%,34.33,9,3,26,3,14,0,0.00%,53.84%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-08-05 - Thứ 4,43,100.00%,37.21%,2.33%,28.38,16,1,43,1,26,0,0.00%,60.46%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-07-26 - Chủ Nhật,53,96.23%,32.08%,3.77%,40.12,17,2,51,2,34,2,3.77%,64.15%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-08-12 - Thứ 4,41,100.00%,43.90%,9.76%,34.56,18,4,41,4,19,0,0.00%,46.34%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-08-14 - Thứ 6,45,100.00%,44.44%,4.44%,34.9,20,2,45,2,23,0,0.00%,51.12%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-07-20 - Thứ 2,45,100.00%,44.44%,13.33%,40.05,20,6,45,6,19,0,0.00%,42.23%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-07-24 - Thứ 6,50,98.00%,46.00%,2.00%,33,23,1,49,1,26,1,2.00%,52.00%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-07-25 - Thứ 7,54,100.00%,46.30%,1.85%,33.8,25,1,54,1,28,0,0.00%,51.85%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-08-07 - Thứ 6,62,98.39%,40.32%,12.90%,29.4,25,8,61,8,29,1,1.61%,46.78%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-08-06 - Thứ 5,60,100.00%,41.67%,5.00%,34.76,25,3,60,3,32,0,0.00%,53.33%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-07-28 - Thứ 3,53,100.00%,50.94%,5.66%,34.37,27,3,53,3,23,0,0.00%,43.40%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-08-04 - Thứ 3,49,100.00%,57.14%,8.16%,32.71,28,4,49,4,17,0,0.00%,34.70%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-08-13 - Thứ 5,63,98.41%,49.21%,6.35%,28.23,31,4,62,4,28,1,1.59%,44.44%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-08-16 - Chủ Nhật,64,95.31%,53.13%,6.25%,30.97,34,4,61,4,26,3,4.69%,40.62%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-07-23 - Thứ 5,53,100.00%,64.15%,3.77%,29.79,34,2,53,2,17,0,0.00%,32.08%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-08-01 - Thứ 7,67,97.01%,50.75%,1.49%,33.71,34,1,65,1,32,2,2.99%,47.76%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-07-29 - Thứ 4,56,100.00%,62.50%,5.36%,33.03,35,3,56,3,18,0,0.00%,32.14%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-07-27 - Thứ 2,73,100.00%,49.32%,8.22%,31.42,36,6,73,6,31,0,0.00%,42.46%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-08-11 - Thứ 3,59,100.00%,62.71%,5.08%,34.11,37,3,59,3,19,0,0.00%,32.21%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-08-03 - Thứ 2,62,100.00%,59.68%,9.68%,36.43,37,6,62,6,19,0,0.00%,30.64%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-08-02 - Chủ Nhật,69,98.55%,56.52%,2.90%,35.1,39,2,68,2,28,1,1.45%,40.58%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-08-15 - Thứ 7,75,100.00%,56.00%,2.67%,33.29,42,2,75,2,31,0,0.00%,41.33%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-07-21 - Thứ 3,66,100.00%,66.67%,4.55%,31.32,44,3,66,3,19,0,0.00%,28.78%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-07-31 - Thứ 6,83,98.80%,56.63%,3.61%,31.23,47,3,82,3,33,1,1.20%,39.76%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-08-10 - Thứ 2,74,100.00%,64.86%,2.70%,38.4,48,2,74,2,24,0,0.00%,32.44%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-07-30 - Thứ 5,71,100.00%,69.01%,2.82%,28.9,49,2,71,2,20,0,0.00%,28.17%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-08-09 - Chủ Nhật,88,97.73%,60.23%,4.55%,28.94,53,4,86,4,31,2,2.27%,35.22%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Mũi Né,Hàng Tồn,2026-08-08 - Thứ 7,98,100.00%,61.22%,4.08%,27.5,60,4,98,4,34,0,0.00%,34.70%,0,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-08-16 - Chủ Nhật,111,100.00%,88.29%,0.00%,13.32,98,0,111,0,13,0,0.00%,11.71%,111,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-07-25 - Thứ 7,126,100.00%,90.48%,0.00%,11.26,114,0,126,0,12,0,0.00%,9.52%,126,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-08-07 - Thứ 6,115,100.00%,87.83%,0.00%,13.21,101,0,115,0,14,0,0.00%,12.17%,115,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-07-24 - Thứ 6,99,100.00%,88.89%,0.00%,6.48,88,0,99,0,11,0,0.00%,11.11%,99,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-08-11 - Thứ 3,129,100.00%,89.15%,0.00%,5.98,115,0,129,0,14,0,0.00%,10.85%,129,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-08-05 - Thứ 4,98,100.00%,89.80%,0.00%,14.17,88,0,98,0,10,0,0.00%,10.20%,98,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-08-13 - Thứ 5,112,100.00%,89.29%,0.00%,6.39,100,0,112,0,12,0,0.00%,10.71%,112,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-07-31 - Thứ 6,127,100.00%,95.28%,0.00%,6.02,121,0,127,0,6,0,0.00%,4.72%,127,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-08-06 - Thứ 5,116,100.00%,91.38%,0.00%,6.23,106,0,116,0,10,0,0.00%,8.62%,116,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-07-30 - Thứ 5,120,100.00%,91.67%,0.00%,7.21,110,0,120,0,10,0,0.00%,8.33%,120,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-08-09 - Chủ Nhật,123,100.00%,87.80%,0.00%,6.65,108,0,123,0,15,0,0.00%,12.20%,123,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-07-29 - Thứ 4,56,98.21%,80.36%,0.00%,5.47,45,0,55,0,11,1,1.79%,19.64%,56,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-08-12 - Thứ 4,72,100.00%,84.72%,0.00%,14.11,61,0,72,0,11,0,0.00%,15.28%,72,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-08-01 - Thứ 7,76,100.00%,82.89%,0.00%,5.62,63,0,76,0,13,0,0.00%,17.11%,76,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-08-14 - Thứ 6,75,100.00%,89.33%,0.00%,6.31,67,0,75,0,8,0,0.00%,10.67%,75,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-07-21 - Thứ 3,79,100.00%,86.08%,0.00%,5.51,68,0,79,0,11,0,0.00%,13.92%,79,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-07-22 - Thứ 4,79,100.00%,88.61%,0.00%,5.61,70,0,79,0,9,0,0.00%,11.39%,79,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-07-20 - Thứ 2,80,100.00%,88.75%,0.00%,6.11,71,0,80,0,9,0,0.00%,11.25%,80,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-07-26 - Chủ Nhật,84,100.00%,85.71%,0.00%,5.57,72,0,84,0,12,0,0.00%,14.29%,84,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-08-15 - Thứ 7,85,100.00%,94.12%,0.00%,5.53,80,0,85,0,5,0,0.00%,5.88%,85,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-08-04 - Thứ 3,90,100.00%,88.89%,0.00%,6.74,80,0,90,0,10,0,0.00%,11.11%,90,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-07-28 - Thứ 3,94,100.00%,87.23%,0.00%,6.02,82,0,94,0,12,0,0.00%,12.77%,94,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-07-23 - Thứ 5,103,100.00%,80.58%,0.00%,5.42,83,0,103,0,20,0,0.00%,19.42%,103,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-08-10 - Thứ 2,93,100.00%,89.25%,0.00%,16.02,83,0,93,0,10,0,0.00%,10.75%,93,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-08-03 - Thứ 2,93,100.00%,90.32%,0.00%,6.4,84,0,93,0,9,0,0.00%,9.68%,93,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-08-02 - Chủ Nhật,101,100.00%,85.15%,0.00%,6.16,86,0,101,0,15,0,0.00%,14.85%,101,Bình Thuận,NTB,Nguyễn Ngọc Khánh
NTB - Bình Thuận,(BTH) Lương Sơn,Hàng Mới Ca 1,2026-07-27 - Thứ 2,97,100.00%,88.66%,0.00%,6.49,86,0,97,0,11,0,0.00%,11.34%,97,Bình Thuận,NTB,Nguyễn Ngọc Khánh
